,0
F2S4_160706_047_D01,1673399
F2S4_160706_047_E01,1717268
F2S4_160706_047_F01,1990451
F2S4_160706_047_G01,2303021
F2S4_160706_047_H01,1592568
F2S4_160706_048_A01,2247196
F2S4_160706_048_B01,1984620
F2S4_160706_048_C01,1807262
F2S4_160706_048_D01,1626224
F2S4_160706_048_E01,1575296
F2S4_160706_048_F01,2085093
F2S4_160706_048_G01,1849790
F2S4_160706_048_H01,1956312
F2S4_160706_049_A01,1623066
F2S4_160706_049_B01,1512921
F2S4_160706_049_C01,1635386
F2S4_160706_049_D01,1777818
F2S4_160706_049_E01,1136394
F2S4_160706_049_F01,1924900
F2S4_160706_049_G01,1906989
F2S4_160706_049_H01,1698489
F2S4_160706_050_A01,1498706
F2S4_160706_050_B01,1594928
F2S4_160706_050_C01,1425890
F2S4_160706_050_D01,1754534
F2S4_160706_050_E01,1288128
F2S4_160706_050_F01,1574553
F2S4_160706_050_G01,1479613
F2S4_160706_050_H01,1317394
F2S4_160706_051_A01,1319546
F2S4_160706_051_B01,1632063
F2S4_160706_051_C01,1495252
F2S4_160706_051_D01,1541221
F2S4_160706_051_E01,1590582
F2S4_160706_051_F01,1750333
F2S4_160706_051_G01,1796731
F2S4_160706_051_H01,1514509
F2S4_160706_052_A01,1389492
F2S4_160706_052_B01,1367497
F2S4_160706_052_C01,1493799
F2S4_160706_052_D01,1671956
F2S4_160706_052_E01,1592571
F2S4_160706_052_F01,1506273
F2S4_160706_052_G01,1574205
F2S4_160706_052_H01,1305209
F2S4_160706_053_A01,1606070
F2S4_160706_053_B01,1717105
F2S4_160706_053_C01,1623564
F2S4_160706_053_D01,1564579
F2S4_160706_053_E01,1738514
F2S4_160706_053_F01,1752545
F2S4_160706_053_G01,1454363
F2S4_160706_053_H01,1502093
F2S4_160706_054_A01,2090549
F2S4_160706_054_B01,2170752
F2S4_160706_054_C01,2000661
F2S4_160706_054_D01,2099312
F2S4_160706_054_E01,1806262
F2S4_160706_054_F01,2025716
F2S4_160706_054_G01,2053907
F2S4_160706_054_H01,1911846
F2S4_160706_055_A01,2066528
F2S4_160706_055_B01,2113384
F2S4_160706_055_C01,1837975
F2S4_160706_055_D01,1611293
F2S4_160706_055_E01,1876995
F2S4_160706_055_F01,1972957
F2S4_160706_055_G01,1969315
F2S4_160706_055_H01,1844923
F2S4_160706_056_A01,2134115
F2S4_160706_056_B01,2135400
F2S4_160706_056_C01,1931727
F2S4_160706_056_D01,2091611
F2S4_160706_056_E01,2094489
F2S4_160706_056_F01,1847965
F2S4_160706_056_G01,2401877
F2S4_160706_056_H01,2157697
F2S4_160701_007_A01,1658427
F2S4_160701_007_B01,1931185
F2S4_160701_007_C01,1850594
F2S4_160701_007_D01,1450615
F2S4_160701_007_E01,1786108
F2S4_160701_007_F01,1314683
F2S4_160701_007_G01,2086837
F2S4_160701_007_H01,1726851
F2S4_160701_008_A01,1617421
F2S4_160701_008_B01,1559142
F2S4_160701_008_C01,1681630
F2S4_160701_008_D01,1642076
F2S4_160701_008_E01,1824894
F2S4_160701_008_F01,1698532
F2S4_160701_008_G01,1781544
F2S4_160701_008_H01,1597266
F2S4_160701_009_A01,1457542
F2S4_160701_009_B01,1670060
F2S4_160701_009_C01,1497120
F2S4_160701_009_D01,1781399
F2S4_160701_009_E01,1090616
F2S4_160701_009_F01,1727359
F2S4_160701_009_G01,1819324
F2S4_160701_009_H01,1763708
F2S4_160701_010_A01,1251873
F2S4_160701_010_B01,862299
F2S4_160701_010_C01,1300462
F2S4_160701_010_D01,1224549
F2S4_160701_010_E01,1399322
F2S4_160701_010_F01,1416748
F2S4_160701_010_G01,1439321
F2S4_160701_010_H01,1474185
F2S4_160701_011_A01,1405005
F2S4_160701_011_B01,1475414
F2S4_160701_011_C01,1344473
F2S4_160701_011_D01,1269438
F2S4_160701_011_E01,1191140
F2S4_160701_011_F01,1442534
F2S4_160701_011_G01,1228624
F2S4_160701_011_H01,1365804
F2S4_160701_012_A01,1190318
F2S4_160701_012_B01,1578289
F2S4_160701_012_C01,850180
F2S4_160701_012_D01,1435663
F2S4_160701_012_E01,1330059
F2S4_160701_012_F01,1316349
F2S4_160701_012_G01,1162910
F2S4_160701_012_H01,1162611
F2S4_160701_013_A01,1195463
F2S4_160701_013_B01,1381977
F2S4_160701_013_C01,1420684
F2S4_160701_013_D01,815840
F2S4_160701_013_E01,1575803
F2S4_160701_013_F01,1630340
F2S4_160701_013_G01,1304969
F2S4_160701_013_H01,1400054
F2S4_160706_023_A01,2043288
F2S4_160706_023_B01,1613182
F2S4_160706_023_C01,1679697
F2S4_160706_023_D01,1658053
F2S4_160706_023_E01,1663141
F2S4_160706_023_F01,1660931
F2S4_160706_023_G01,1757874
F2S4_160706_023_H01,1555707
F2S4_160706_024_A01,2528185
F2S4_160706_024_B01,2035479
F2S4_160706_024_C01,1790938
F2S4_160706_024_D01,2003621
F2S4_160706_024_E01,1865277
F2S4_160706_024_F01,1769868
F2S4_160706_024_G01,2260441
F2S4_160706_024_H01,1854885
F2S4_160706_025_A01,1502784
F2S4_160706_025_B01,1952788
F2S4_160706_025_C01,1697438
F2S4_160706_025_D01,1686929
F2S4_160706_025_E01,1693102
F2S4_160706_025_F01,1963737
F2S4_160706_025_G01,1809517
F2S4_160706_025_H01,2014463
F2S4_160706_026_A01,2257175
F2S4_160706_026_B01,1948444
F2S4_160706_026_C01,1945629
F2S4_160706_026_D01,1839995
F2S4_160706_026_E01,1857688
F2S4_160706_026_F01,1907348
F2S4_160706_026_G01,2334064
F2S4_160706_026_H01,2149134
F2S4_160701_001_A01,1762384
F2S4_160701_001_B01,1621822
F2S4_160701_001_C01,1655304
F2S4_160701_001_D01,1550221
F2S4_160701_001_E01,1605830
F2S4_160701_001_F01,1714884
F2S4_160701_001_G01,1681252
F2S4_160701_001_H01,1868863
F2S4_160701_002_A01,1637265
F2S4_160701_002_B01,1599202
F2S4_160701_002_C01,1845637
F2S4_160701_002_D01,1768271
F2S4_160701_002_E01,1717685
F2S4_160701_002_F01,1627464
F2S4_160701_002_G01,1524967
F2S4_160701_002_H01,1570721
F2S4_160701_003_A01,1539865
F2S4_160701_003_B01,1503845
F2S4_160701_003_C01,1436753
F2S4_160701_003_D01,1647008
F2S4_160701_003_E01,1725879
F2S4_160701_003_F01,1714846
F2S4_160701_003_G01,1571710
F2S4_160701_003_H01,1706244
F2S4_160701_004_A01,1644352
F2S4_160701_004_B01,1471105
F2S4_160701_004_C01,1597386
F2S4_160701_004_D01,1597573
F2S4_160701_004_E01,1404740
F2S4_160701_004_F01,1709468
F2S4_160701_004_G01,1486388
F2S4_160701_004_H01,1281374
F2S4_160701_005_A01,1480104
F2S4_160701_005_B01,1411504
F2S4_160701_005_C01,1582982
F2S4_160701_005_D01,1566126
F2S4_160701_005_E01,1410703
F2S4_160701_005_F01,1643514
F2S4_160701_005_G01,1485662
F2S4_160701_005_H01,1525080
F2S4_160701_006_A01,1709760
F2S4_160701_006_B01,1385361
F2S4_160701_006_C01,1772530
F2S4_160701_006_D01,1653276
F2S4_160701_006_E01,1556523
F2S4_160701_006_F01,1582368
F2S4_160701_006_G01,1597837
F2S4_160701_006_H01,1373684
F2S4_160701_014_A01,1599013
F2S4_160701_014_B01,1393315
F2S4_160701_014_C01,1403112
F2S4_160701_014_D01,1343171
F2S4_160701_014_E01,1357493
F2S4_160701_014_F01,1331005
F2S4_160701_014_G01,1194754
F2S4_160701_014_H01,508256
F2S4_160701_015_A01,1570024
F2S4_160701_015_B01,1429697
F2S4_160701_015_C01,1367285
F2S4_160701_015_D01,1574438
F2S4_160701_015_E01,1401183
F2S4_160701_015_F01,1511823
F2S4_160701_015_G01,1436610
F2S4_160701_015_H01,1460763
F2S4_160701_016_A01,1539446
F2S4_160701_016_B01,1558973
F2S4_160701_016_C01,1708397
F2S4_160701_016_D01,1937887
F2S4_160701_016_E01,1744297
F2S4_160701_016_F01,1788910
F2S4_160701_016_G01,1504655
F2S4_160701_016_H01,1554383
F2S4_160701_017_A01,1709836
F2S4_160701_017_B01,1591907
F2S4_160701_017_C01,1415351
F2S4_160701_017_D01,1483527
F2S4_160701_017_E01,1762426
F2S4_160701_017_F01,1741590
F2S4_160701_017_G01,1188194
F2S4_160701_017_H01,978947
F2S4_160701_033_A01,1906760
F2S4_160701_033_B01,1749731
F2S4_160701_033_C01,1479266
F2S4_160701_033_D01,1856860
F2S4_160701_033_E01,1823980
F2S4_160701_033_F01,1662548
F2S4_160701_033_G01,1366541
F2S4_160701_033_H01,1605496
F2S4_160701_034_A01,1852696
F2S4_160701_034_B01,1811497
F2S4_160701_034_C01,1609521
F2S4_160701_034_D01,1267593
F2S4_160701_034_E01,1874369
F2S4_160701_034_F01,1579842
F2S4_160701_034_G01,1614712
F2S4_160701_034_H01,1409223
F2S4_160701_035_A01,2085927
F2S4_160701_035_C01,1569236
F2S4_160701_035_D01,1747178
F2S4_160701_035_E01,2027828
F2S4_160701_035_F01,1681141
F2S4_160701_035_G01,1563881
F2S4_160701_035_H01,1587659
F2S4_160701_036_A01,601198
F2S4_160701_036_B01,1598439
F2S4_160701_036_C01,1675608
F2S4_160701_036_D01,1727979
F2S4_160701_036_F01,1617268
F2S4_160701_036_G01,1483465
F2S4_160701_036_H01,1797177
F2S4_160701_037_A01,844038
F2S4_160701_037_B01,1582923
F2S4_160701_037_C01,1110663
F2S4_160701_037_D01,1859752
F2S4_160701_037_E01,1107763
F2S4_160701_037_F01,1913246
F2S4_160701_037_G01,612506
F2S4_160701_037_H01,1693159
F2S4_160701_038_A01,1482218
F2S4_160701_038_B01,2218947
F2S4_160701_038_C01,1826699
F2S4_160701_038_D01,1481882
F2S4_160701_038_E01,2002513
F2S4_160701_038_F01,810955
F2S4_160701_038_G01,1462140
F2S4_160701_038_H01,1577406
F2S4_160701_039_A01,1704695
F2S4_160701_039_B01,1705916
F2S4_160701_039_C01,1937346
F2S4_160701_039_D01,1687153
F2S4_160701_039_E01,1714725
F2S4_160701_039_F01,370180
F2S4_160701_039_G01,1496441
F2S4_160701_039_H01,1365322
F2S4_160701_040_A01,1507120
F2S4_160701_040_B01,1492281
F2S4_160701_040_C01,1727043
F2S4_160701_040_D01,1744836
F2S4_160701_040_E01,370697
F2S4_160701_040_F01,1648546
F2S4_160701_040_G01,1576110
F2S4_160701_040_H01,1622024
F2S4_160701_041_A01,1955543
F2S4_160701_041_B01,1709710
F2S4_160701_041_C01,1460370
F2S4_160701_041_D01,1681353
F2S4_160701_041_E01,1755232
F2S4_160701_041_F01,1696069
F2S4_160701_041_G01,1740441
F2S4_160701_041_H01,1879450
F2S4_160701_042_A01,2187671
F2S4_160701_042_B01,1603790
F2S4_160701_042_C01,1837043
F2S4_160701_042_D01,1707822
F2S4_160701_042_E01,1771881
F2S4_160701_042_F01,547691
F2S4_160701_042_G01,1738180
F2S4_160701_042_H01,2051394
F2S4_160701_043_A01,2077312
F2S4_160701_043_B01,1985179
F2S4_160701_043_C01,1820934
F2S4_160701_043_D01,1915659
F2S4_160701_043_E01,1794422
F2S4_160701_043_F01,80879
F2S4_160701_043_G01,1617655
F2S4_160701_043_H01,1602118
F2S4_160701_044_B01,1940029
F2S4_160701_044_C01,2028930
F2S4_160701_044_D01,1820883
F2S4_160701_044_E01,1990297
F2S4_160701_044_F01,2078358
F2S4_160701_044_G01,1919118
F2S4_160701_044_H01,1683765
F2S4_160712_001_A01,1880011
F2S4_160712_001_B01,2003166
F2S4_160712_001_C01,2039007
F2S4_160712_001_D01,2019133
F2S4_160712_001_E01,2032496
F2S4_160712_001_F01,2156080
F2S4_160712_001_G01,2189091
F2S4_160712_001_H01,1663957
F2S4_160712_002_A01,1654375
F2S4_160712_002_B01,1701232
F2S4_160712_002_C01,1822559
F2S4_160712_002_D01,1978676
F2S4_160712_002_E01,1680861
F2S4_160712_002_F01,2070912
F2S4_160712_002_G01,1824320
F2S4_160712_002_H01,2060492
F2S4_160713_001_A01,775526
F2S4_160713_001_B01,1371675
F2S4_160713_001_C01,1605862
F2S4_160713_001_D01,1578226
F2S4_160713_001_E01,1634186
F2S4_160713_001_F01,1474824
F2S4_160713_001_G01,1085273
F2S4_160713_001_H01,2273429
F2S4_160713_002_A01,1504486
F2S4_160713_002_B01,1234222
F2S4_160713_002_C01,1627737
F2S4_160713_002_D01,298654
F2S4_160713_002_E01,1023473
F2S4_160713_002_F01,1211016
F2S4_160713_002_G01,1611598
F2S4_160713_002_H01,1249827
F2S4_160713_003_A01,885393
F2S4_160713_003_B01,1368670
F2S4_160713_003_C01,1294668
F2S4_160713_003_D01,1432560
F2S4_160713_003_E01,1456275
F2S4_160713_003_F01,1229069
F2S4_160713_003_G01,1550453
F2S4_160713_003_H01,1499401
F2S4_160713_004_A01,1207576
F2S4_160713_004_C01,1257794
F2S4_160713_004_D01,1268714
F2S4_160713_004_E01,1231509
F2S4_160713_004_F01,1821941
F2S4_160713_004_G01,1519350
F2S4_160713_004_H01,1105016
F2S4_160714_001_A01,1646942
F2S4_160714_001_B01,1756346
F2S4_160714_001_C01,1759203
F2S4_160714_001_D01,1809335
F2S4_160714_001_E01,1692994
F2S4_160714_001_F01,1384814
F2S4_160714_001_G01,1794714
F2S4_160714_001_H01,1505689
F2S4_160714_002_A01,2245197
F2S4_160714_002_B01,2187033
F2S4_160714_002_C01,2160514
F2S4_160714_002_D01,2330753
F2S4_160714_002_E01,2181647
F2S4_160714_002_F01,1810008
F2S4_160714_002_G01,1624088
F2S4_160714_002_H01,1654922
F2S4_160714_003_A01,1386239
F2S4_160714_003_B01,1177985
F2S4_160714_003_C01,1468522
F2S4_160714_003_D01,1894348
F2S4_160714_003_E01,2179123
F2S4_160715_004_A01,1860912
F2S4_160715_004_B01,1772866
F2S4_160715_004_C01,1878917
F2S4_160715_004_D01,2052513
F2S4_160715_004_E01,1771161
F2S4_160715_004_F01,2028187
F2S4_160715_004_G01,1982786
F2S4_160715_004_H01,1840412
F2S4_160715_005_A01,2191309
F2S4_160715_005_B01,1944599
F2S4_160715_005_D01,2126941
F2S4_160715_005_E01,2324859
F2S4_160715_005_F01,2118341
F2S4_160715_005_G01,1725594
F2S4_160715_005_H01,1764464
F2S4_160127_016_A01,344861
F2S4_160127_016_C01,335010
F2S4_160127_016_D01,363682
F2S4_160127_016_F01,427379
F2S4_160127_017_A01,348530
F2S4_160127_017_B01,142731
F2S4_160127_017_C01,313025
F2S4_160127_017_D01,347638
F2S4_160127_017_F01,275984
F2S4_160127_017_H01,372595
F2S4_160127_018_C01,354109
F2S4_160127_018_E01,354114
F2S4_160127_018_H01,382580
F2S4_160128_015_A01,393641
F2S4_160128_015_D01,323604
F2S4_160128_016_B01,370588
F2S4_160128_016_E01,344278
F2S4_160128_016_F01,421795
F2S4_160329_011_A01,388262
F2S4_160329_011_B01,355323
F2S4_160329_011_C01,428102
F2S4_160329_011_D01,364257
F2S4_160329_012_B01,173182
F2S4_160329_012_D01,300219
F2S4_160329_012_E01,419684
F2S4_160329_012_G01,333692
F2S4_160413_021_E01,395751
F2S4_160715_008_B01,367213
F2S4_160715_008_E01,301546
F2S4_160715_008_G01,310198
F2S4_160715_008_H01,279430
F2S4_160715_009_A01,397101
F2S4_160715_009_B01,314420
F2S4_160715_009_E01,369866
F2S4_160715_009_F01,287004
F2S4_160715_009_H01,420970
F2S4_160715_010_A01,250609
F2S4_160701_045_C01,370197
F2S4_160701_045_G01,291921
F2S4_160701_046_C01,337616
F2S4_160701_046_G01,314360
F2S4_160713_005_B01,311260
F2S4_160713_005_E01,308606
F2S4_160713_005_G01,291653
F2S4_160713_006_E01,256464
F2S4_160713_007_A01,360097
F2S4_160713_008_A01,376520
F2S4_160713_008_B01,218270
F2S4_160713_008_C01,393025
F2S4_160713_008_D01,403333
F2S4_160715_001_B01,372867
F2S4_160715_001_C01,361117
F2S4_160715_001_D01,392660
F2S4_160715_001_E01,405099
F2S4_160715_002_A01,349211
F2S4_160715_003_E01,341293
F2S4_160715_003_F01,401513
F2S4_160715_003_H01,342293
F2S4_160715_006_A01,358401
F2S4_160715_006_B01,313825
F2S4_160715_006_C01,562952
F2S4_160715_006_D01,359177
F2S4_160715_007_A01,300502
F2S4_160715_007_G01,352362
F2S4_160715_007_H01,392448
F2S4_160329_013_B01,1352722
F2S4_160329_013_C01,1494575
F2S4_160329_014_D01,1048069
F2S4_160329_014_F01,1284704
F2S4_160329_014_G01,1101043
F2S4_160329_015_B01,1113736
F2S4_160329_015_E01,1083137
F2S4_160329_015_G01,1062041
F2S4_160329_015_H01,589096
F2S4_160329_026_C01,1080316
F2S4_160329_027_B01,1481016
F2S4_160329_028_B01,1208699
F2S4_160329_028_G01,1184576
F2S4_160329_030_B01,1205818
F2S4_160329_030_G01,1259129
F2S4_160623_024_F01,1107849
F2S4_160623_025_A01,1053129
F2S4_160623_025_F01,1228805
F2S4_160623_025_G01,1133998
F2S4_160623_026_G01,1182777
F2S4_160623_027_B01,834747
F2S4_160623_027_D01,1195203
F2S4_160623_027_E01,1101309
F2S4_160603_002_A01,2177297
F2S4_160603_002_B01,2047759
F2S4_160603_002_C01,1682801
F2S4_160603_002_D01,1512479
F2S4_160603_002_E01,1815822
F2S4_160603_002_F01,1775772
F2S4_160603_002_G01,1743116
F2S4_160603_002_H01,1897488
F2S4_160603_003_A01,2145310
F2S4_160603_003_B01,2283205
F2S4_160603_003_C01,1902455
F2S4_160603_003_D01,1985961
F2S4_160603_003_E01,2337829
F2S4_160603_003_F01,1928821
F2S4_160603_003_G01,2300554
F2S4_160603_003_H01,1934296
F2S4_160603_004_A01,1463995
F2S4_160603_004_B01,1622191
F2S4_160603_004_C01,1708260
F2S4_160603_004_D01,1479516
F2S4_160603_004_E01,2019673
F2S4_160603_004_F01,1671379
F2S4_160603_004_G01,2105918
F2S4_160603_004_H01,1542098
F2S4_160603_005_A01,1551092
F2S4_160603_005_B01,1956142
F2S4_160603_005_C01,1650408
F2S4_160603_005_D01,2086858
F2S4_160603_005_E01,1532475
F2S4_160603_005_F01,1807620
F2S4_160603_005_G01,1539478
F2S4_160603_005_H01,1758505
F2S4_160623_006_A01,1820270
F2S4_160623_006_B01,1740016
F2S4_160623_006_C01,1613035
F2S4_160623_006_D01,1770179
F2S4_160623_006_E01,1764929
F2S4_160623_006_F01,2071947
F2S4_160623_006_H01,1718153
F2S4_160623_007_A01,1539260
F2S4_160623_007_B01,1650691
F2S4_160623_007_C01,1966116
F2S4_160623_007_D01,1879225
F2S4_160623_007_E01,1938066
F2S4_160623_007_F01,1867378
F2S4_160623_007_G01,1861813
F2S4_160623_007_H01,1907229
F2S4_160623_008_A01,2196906
F2S4_160623_008_B01,1865295
F2S4_160623_008_C01,1882260
F2S4_160623_008_D01,1593666
F2S4_160623_008_E01,1680934
F2S4_160623_008_F01,2017643
F2S4_160623_008_G01,2035049
F2S4_160623_008_H01,2109082
F2S4_160623_028_A01,2058381
F2S4_160623_028_B01,1497703
F2S4_160623_028_C01,1972535
F2S4_160623_028_D01,1677878
F2S4_160623_028_E01,1448786
F2S4_160623_028_F01,1213102
F2S4_160623_028_G01,1801456
F2S4_160623_028_H01,1778435
F2S4_160623_029_A01,2180738
F2S4_160623_029_B01,1947664
F2S4_160623_029_C01,1910797
F2S4_160623_029_D01,1635811
F2S4_160623_029_E01,1848368
F2S4_160623_029_F01,2003426
F2S4_160623_029_G01,1729128
F2S4_160623_029_H01,1857472
F2S4_160623_030_A01,2083556
F2S4_160623_030_B01,2097810
F2S4_160623_030_C01,1812985
F2S4_160623_030_D01,1954768
F2S4_160623_030_E01,1803714
F2S4_160623_030_F01,1947561
F2S4_160623_030_G01,1802156
F2S4_160623_030_H01,1540929
F2S4_160623_031_A01,1748715
F2S4_160623_031_B01,1684580
F2S4_160623_031_C01,1494221
F2S4_160623_031_D01,1154470
F2S4_160623_031_E01,1474330
F2S4_160623_031_F01,1683904
F2S4_160623_031_G01,1625594
F2S4_160623_031_H01,1546746
F2S4_160623_009_A01,1642193
F2S4_160623_009_B01,1583379
F2S4_160623_009_C01,1640603
F2S4_160623_009_D01,1442057
F2S4_160623_009_E01,1862562
F2S4_160623_009_F01,1811319
F2S4_160623_009_G01,1940469
F2S4_160623_009_H01,2103718
F2S4_160623_010_A01,1573135
F2S4_160623_010_B01,2360887
F2S4_160623_010_C01,2111571
F2S4_160623_010_D01,2061263
F2S4_160623_010_E01,1973725
F2S4_160623_010_F01,2255622
F2S4_160623_010_G01,2010434
F2S4_160623_010_H01,2838803
F2S4_160623_011_A01,2003830
F2S4_160623_011_B01,1681851
F2S4_160623_011_C01,1788150
F2S4_160623_011_D01,1541792
F2S4_160623_011_E01,1375939
F2S4_160623_011_F01,1497811
F2S4_160623_011_G01,2137340
F2S4_160623_011_H01,2044523
F2S4_160623_012_A01,1482530
F2S4_160623_012_B01,1380463
F2S4_160623_012_C01,1700390
F2S4_160623_012_D01,1550339
F2S4_160623_012_E01,1082316
F2S4_160623_012_F01,1552117
F2S4_160623_012_G01,1414217
F2S4_160623_012_H01,1709932
F2S4_160624_015_A01,1871264
F2S4_160624_015_B01,1669297
F2S4_160624_015_C01,1723038
F2S4_160624_015_D01,1708528
F2S4_160624_015_E01,1732524
F2S4_160624_015_F01,2470955
F2S4_160624_015_G01,1885440
F2S4_160624_015_H01,1649967
F2S4_160624_016_A01,2095815
F2S4_160624_016_B01,1740417
F2S4_160624_016_C01,1681785
F2S4_160624_016_D01,1643079
F2S4_160624_016_E01,1667879
F2S4_160624_016_F01,1910579
F2S4_160624_016_G01,2127224
F2S4_160624_016_H01,2149109
F2S4_160624_017_A01,1128331
F2S4_160624_017_B01,2059415
F2S4_160624_017_C01,2098305
F2S4_160624_017_D01,2342855
F2S4_160624_017_E01,1977798
F2S4_160624_017_F01,1949761
F2S4_160624_017_G01,1847525
F2S4_160624_017_H01,1785214
F2S4_160624_018_A01,1848288
F2S4_160624_018_B01,1702545
F2S4_160624_018_C01,1928484
F2S4_160624_018_D01,1754994
F2S4_160624_018_E01,1575075
F2S4_160624_018_F01,1736451
F2S4_160624_018_G01,1764253
F2S4_160624_018_H01,1792294
F2S4_160628_014_A01,2531613
F2S4_160628_014_B01,2085052
F2S4_160628_014_C01,1830076
F2S4_160628_014_D01,1821730
F2S4_160628_014_E01,1847777
F2S4_160628_014_F01,2033262
F2S4_160628_014_G01,2213334
F2S4_160628_014_H01,2194446
F2S4_160628_015_A01,2305443
F2S4_160628_015_B01,1896351
F2S4_160628_015_C01,1767498
F2S4_160628_015_D01,2155699
F2S4_160628_015_E01,2252305
F2S4_160628_015_G01,2183099
F2S4_160628_015_H01,1964440
F2S4_160628_016_B01,2246991
F2S4_160628_016_C01,1709049
F2S4_160628_016_D01,1924042
F2S4_160628_016_E01,1862482
F2S4_160628_016_F01,1991490
F2S4_160628_016_G01,2164236
F2S4_160628_016_H01,2090687
F2S4_160623_013_A01,1736599
F2S4_160623_013_B01,1746155
F2S4_160623_013_C01,1899388
F2S4_160623_013_D01,1359258
F2S4_160623_013_E01,1554071
F2S4_160623_013_F01,1457714
F2S4_160623_013_G01,1729576
F2S4_160623_013_H01,2126635
F2S4_160623_014_A01,1983971
F2S4_160623_014_B01,1884460
F2S4_160623_014_C01,1730647
F2S4_160623_014_D01,1507312
F2S4_160623_014_E01,1767566
F2S4_160623_014_F01,1630255
F2S4_160623_014_G01,1876456
F2S4_160623_014_H01,1837205
F2S4_160623_020_A01,1722222
F2S4_160623_020_B01,1721365
F2S4_160623_020_C01,1446839
F2S4_160623_020_D01,1611410
F2S4_160623_020_E01,1881589
F2S4_160623_020_F01,1160951
F2S4_160623_020_G01,2138412
F2S4_160623_020_H01,1928948
F2S4_160623_021_A01,1798974
F2S4_160623_021_B01,1755711
F2S4_160623_021_C01,1755490
F2S4_160623_021_D01,1820124
F2S4_160623_021_E01,1076429
F2S4_160623_021_F01,2036308
F2S4_160623_021_G01,1726069
F2S4_160623_021_H01,1881611
F2S4_160623_022_A01,1904678
F2S4_160623_022_B01,1860110
F2S4_160623_022_C01,1730995
F2S4_160623_022_D01,2113896
F2S4_160623_022_E01,1835658
F2S4_160623_022_F01,2017706
F2S4_160623_022_G01,2209671
F2S4_160623_022_H01,2316572
F2S4_160623_023_A01,2100678
F2S4_160623_023_B01,2183467
F2S4_160623_023_C01,1883642
F2S4_160623_023_D01,1560124
F2S4_160623_023_E01,1985390
F2S4_160623_023_F01,2114363
F2S4_160623_023_G01,1849371
F2S4_160623_023_H01,1862940
F2S4_160624_019_A01,2084453
F2S4_160624_019_B01,1954045
F2S4_160624_019_C01,1999857
F2S4_160624_019_D01,1675084
F2S4_160624_019_E01,1922298
F2S4_160624_019_F01,2202961
F2S4_160624_019_G01,1961740
F2S4_160624_019_H01,2029875
F2S4_160624_020_A01,1969720
F2S4_160624_020_B01,1933583
F2S4_160624_020_C01,2014803
F2S4_160624_020_D01,1868393
F2S4_160624_020_E01,1682492
F2S4_160624_020_F01,1801545
F2S4_160624_020_G01,1725904
F2S4_160624_020_H01,2022514
F2S4_160628_011_A01,2150108
F2S4_160628_011_B01,1699392
F2S4_160628_011_C01,1976480
F2S4_160628_011_D01,1898270
F2S4_160628_011_E01,1774100
F2S4_160628_011_F01,1981556
F2S4_160628_011_G01,2271380
F2S4_160628_011_H01,2125030
F2S4_160628_012_A01,1628347
F2S4_160628_012_B01,1674453
F2S4_160628_012_C01,1986583
F2S4_160628_012_D01,1910984
F2S4_160628_012_E01,2183512
F2S4_160628_012_F01,2289306
F2S4_160628_012_G01,2061228
F2S4_160628_012_H01,1705584
F2S4_160628_013_A01,1535547
F2S4_160628_013_B01,1632432
F2S4_160628_013_C01,1635657
F2S4_160628_013_D01,1699696
F2S4_160628_013_E01,1714699
F2S4_160628_013_F01,1606292
F2S4_160628_013_G01,1615589
F2S4_160628_013_H01,1677804
F2S4_160718_004_A01,1656238
F2S4_160718_004_B01,1724736
F2S4_160718_004_C01,1717762
F2S4_160718_004_D01,1907321
F2S4_160718_004_E01,1866130
F2S4_160718_004_F01,1878528
F2S4_160718_004_G01,1940256
F2S4_160718_004_H01,1693186
F2S4_160718_005_A01,1769615
F2S4_160718_005_B01,1733954
F2S4_160718_005_C01,736080
F2S4_160718_005_D01,1444125
F2S4_160718_005_E01,1975010
F2S4_160718_005_F01,1879791
F2S4_160718_005_G01,1652447
F2S4_160718_005_H01,1575307
F2S4_160718_006_A01,1922577
